"Date","X3M.Conglomerate","American.Express.Consumer.finance","Apple.Consumer.electronics","Boeing.Aerospace.and.defense","Caterpillar.Construction.and.mining.equipment","Chevron.Oil...gas","Cisco.Systems.Computer.networking","Coca.Cola.Beverages","DuPont.Chemical.industry","ExxonMobil.Oil...gas","General.Electric.Conglomerate","Goldman.Sachs.Banking..Financial.services","The.Home.Depot.Home.improvement.retailer","Intel.Semiconductors","IBM.Computers.and.technology","Johnson...Johnson.Pharmaceuticals","JPMorgan.Chase.Banking","McDonald.s.Fast.food","Merck.Pharmaceuticals","Microsoft.Consumer.electronics","Nike.Apparel","Pfizer.Pharmaceuticals","Procter...Gamble.Consumer.goods","Travelers.Insurance","UnitedHealth.Group.Managed.health.care","United.Technologies.Conglomerate","Verizon.Telecommunication","Visa.Consumer.banking","Wal.Mart.Retail","Walt.Disney.Broadcasting.and.entertainment"
2014-09-11,141.795198,87.605962,100.17663,125.316421,103.08509,120.299774,24.630379,40.981077,63.876569,94.830441,25.114979,179.300076,87.874598,34.2961,187.670061,102.404677,58.591208,90.564491,58.723609,46.075938,81.127984,28.879747,81.612938,91.396854,86.098944,106.754824,47.366013,53.443371,74.753603,88.840835
2014-09-12,141.392451,86.833144,100.403791,124.63898,102.528613,119.163131,24.610815,40.502393,63.533306,93.608777,24.970197,181.449694,87.500323,33.904367,187.239353,102.434061,58.855928,90.934696,58.186206,45.781837,81.147812,28.684812,81.388113,90.90505,85.209082,106.597408,46.776477,53.217115,74.42944,88.544597
2014-09-15,141.922887,86.575536,100.374156,124.010631,102.372412,120.698082,24.512997,40.54147,64.043303,94.107218,25.018457,182.252084,88.032181,33.826022,187.758156,102.571187,58.767688,91.061351,58.156894,45.330882,80.919761,29.162404,81.984399,92.016532,85.06077,106.567894,46.93111,53.366295,74.468733,88.949455
2014-09-16,142.286349,87.546517,99.613674,125.002247,102.372412,121.397557,24.669505,40.678236,64.563102,95.221375,25.298369,182.311518,88.90876,34.20796,188.883873,103.707381,58.816713,91.334134,58.616131,45.840655,80.513225,29.289112,82.189677,92.105053,86.178044,106.784337,47.317691,54.027656,74.969712,89.137065
2014-09-17,142.797134,88.249979,100.324778,125.43424,101.523049,121.164401,24.659723,40.64893,67.917282,94.879311,25.356284,183.084207,89.844438,34.256926,188.727249,104.011025,59.130454,91.119802,58.50865,45.605376,80.820608,29.581517,82.26788,92.114891,86.009954,106.282584,47.559305,53.587577,74.891126,89.196318
2014-09-18,144.241119,89.270495,100.532182,126.239312,101.864744,120.600934,24.669505,40.824773,69.829751,94.419964,25.512021,186.125366,90.701314,34.442997,189.657178,105.147218,60.120699,91.071095,58.928803,45.76223,81.276717,29.805693,82.297205,93.226366,86.642743,106.764656,48.023203,53.813833,74.871483,89.206187
2014-09-19,144.093779,88.874176,99.712437,126.995299,100.078163,121.242122,24.649943,41.078766,69.878792,94.918405,25.589892,184.451236,90.947545,34.100233,189.901897,105.774085,59.914807,91.928416,59.104681,46.585715,81.118067,29.63025,82.570908,93.059154,86.810833,106.695789,48.661064,53.766592,75.480509,89.354306
2014-09-22,143.131128,88.170714,99.8112,126.268765,98.506356,119.969463,24.424962,41.244842,70.114171,94.351551,25.385484,183.549779,90.504333,33.992506,189.030698,105.666341,59.718718,91.509496,59.19262,46.13476,80.027372,29.415821,82.903261,93.049316,86.781165,104.74782,48.496768,53.177337,74.959887,88.169369
2014-09-23,141.814833,87.496974,101.371677,125.061152,97.61794,119.551722,24.160857,40.922462,69.672834,93.85311,25.327082,183.35166,90.110364,33.7085,187.572168,105.254961,59.74813,91.100321,58.899487,45.64459,79.442365,29.289112,82.541584,92.016532,85.614459,103.714801,48.235825,52.82428,74.26245,87.201665
2014-09-24,142.315816,87.70504,100.492676,126.239312,98.799235,118.910541,24.434744,41.293686,71.428386,93.647872,25.239479,186.046115,91.617291,34.03168,188.247594,106.410749,60.424637,92.551923,58.977657,46.154367,80.156269,29.542529,83.323593,93.236204,87.21621,104.354289,48.390457,53.309111,75.716268,88.327357
2014-09-25,139.958284,85.961248,96.660623,124.825523,97.149332,117.239575,24.004349,40.815002,70.4084,92.113462,24.869597,182.361052,90.514185,33.434289,185.017301,104.902348,58.973583,91.733573,58.274145,45.134814,79.075492,29.220885,82.434056,92.164067,85.209082,102.799844,47.945888,52.389175,74.773254,86.96468
2014-09-26,139.899349,87.556427,99.505033,126.34731,97.998688,118.007054,24.454308,41.225303,71.104735,93.266713,24.947467,183.381377,91.440005,33.551808,186.045124,104.902348,59.375565,92.259651,58.02987,45.497538,88.743029,28.967468,82.678436,92.852597,85.624348,103.537712,48.100521,52.694991,75.136703,87.626269
2014-09-29,139.673424,87.140288,98.872942,126.425855,97.46174,117.113284,24.571689,41.274148,70.663399,92.289382,24.74306,182.103499,91.479402,34.178581,185.633998,104.353841,59.150063,93.740486,58.049413,45.526947,88.366245,29.016203,82.541584,92.23292,85.535366,103.380304,48.081192,52.44387,74.73396,87.715143
2014-09-30,139.17244,86.734066,99.505033,125.061152,96.680715,115.918346,24.808239,41.674678,70.378979,91.917999,24.937735,181.845946,90.356594,34.100233,185.819987,104.402811,59.061823,92.366817,57.922389,45.448522,88.445563,28.821266,81.857317,92.400139,85.278293,103.89189,48.313143,53.050532,75.11706,87.91263
2014-10-01,136.716687,85.273259,97.954433,122.400486,95.294404,114.295957,24.670252,41.752832,69.123614,90.754972,24.489983,179.002891,89.64745,33.287392,183.216174,102.159807,58.601014,91.762798,57.365443,44.997567,86.95825,28.411901,81.270808,91.573904,83.923725,102.160356,47.771926,52.21513,74.773254,86.391957
2014-10-02,136.215719,85.332888,98.665538,121.909589,95.099151,113.771351,24.699819,41.674678,68.878425,91.185,24.45105,181.162424,90.849054,32.827106,182.961671,101.719037,58.077878,91.694602,57.502236,44.860316,88.544723,28.32418,81.182835,91.544397,83.943504,101.570063,47.636623,52.143028,74.881308,85.700745
2014-10-03,137.689171,86.61482,98.388999,124.059724,95.079622,114.354244,24.946226,42.006825,69.280531,91.790941,24.723592,186.303683,92.129453,33.326562,184.684487,102.97277,59.518967,92.415531,58.528192,45.18383,89.526348,28.480128,81.906196,92.911611,85.050881,102.730976,48.042533,52.707423,75.95202,87.339908
2014-10-06,137.85616,86.485629,98.388999,123.961546,95.675151,114.723408,24.650539,42.592965,68.809772,92.377338,24.548385,185.719213,91.853677,33.40491,185.046666,102.708314,59.400522,91.421812,58.215521,45.18383,88.465398,28.431395,81.691141,93.147675,84.131358,102.534215,48.400124,52.657694,75.981488,87.448528
2014-10-07,135.243235,84.816137,97.529747,121.075064,92.453434,112.712422,24.285856,42.905574,67.672093,91.253413,24.149304,182.073782,91.075589,32.77814,181.787023,100.288996,58.502309,90.418355,57.121168,44.634838,87.325123,28.061018,81.290363,92.12473,83.241503,99.779502,48.01354,51.727814,75.932377,86.016729
2014-10-08,138.90723,86.863257,99.554418,122.704848,94.357179,114.5874,24.305569,43.521024,67.201327,92.465302,24.577587,184.887106,92.671155,33.561603,185.359914,102.757291,59.617674,91.412075,58.801779,45.860262,88.078697,28.636077,82.287427,92.901773,85.644127,100.969929,48.736722,52.799415,76.855741,87.004178
2014-10-09,136.186251,85.35276,99.771693,120.52526,91.281904,111.245475,23.842325,42.856729,66.014615,89.738547,24.120104,179.567545,91.66654,32.925038,182.482017,99.98536,58.314771,90.330678,57.853992,44.948547,86.492231,28.255952,81.779121,92.350955,83.983054,98.323446,47.818084,51.64328,76.482467,84.634298
2014-10-10,131.461384,84.458388,99.485283,119.288195,90.920679,110.643148,23.004541,43.442873,65.259437,89.523533,23.623685,178.685904,91.154384,31.250386,182.002362,99.152803,57.762023,89.921503,57.316589,43.16433,86.452569,28.392407,82.785963,92.498498,84.427981,98.323446,47.827855,50.964513,76.904859,85.187267
2014-10-13,130.547836,82.262212,98.576646,118.257307,89.505081,108.836173,22.600434,43.052111,64.445408,88.780759,23.312207,177.091024,89.233785,30.819481,179.643283,97.086099,57.406686,88.391961,54.854301,42.791804,84.66779,27.749119,81.49564,91.987018,83.004202,97.703632,47.270809,50.790471,76.187771,82.856893
2014-10-14,131.805181,82.222462,97.529747,120.063815,90.598514,106.650318,22.728565,42.632042,64.612135,88.49734,23.458212,177.021674,88.741325,31.475631,179.917367,95.019394,57.238889,88.752421,55.039952,42.870229,84.370324,27.739372,81.671594,92.144398,81.886935,98.500535,47.12422,50.402607,76.600346,83.084003
2014-10-15,131.844481,80.423785,96.334699,118.002045,90.393489,106.154855,22.630002,42.231512,65.151553,88.174819,23.633419,175.575395,86.525254,30.63341,177.910669,96.194768,54.810749,88.109433,53.476592,42.370258,84.459567,27.47621,81.085077,90.482099,81.234375,97.565897,46.831034,49.788486,73.869525,81.049859
2014-10-16,132.659793,79.738099,95.070518,118.100223,91.721501,107.893825,22.492015,41.576989,64.955405,88.546202,23.604217,170.959157,87.539721,30.212298,176.041012,94.794111,54.366581,87.593092,52.206365,41.899695,86.303836,26.998617,80.391041,90.305049,84.427981,97.624931,46.586715,50.472223,72.513943,80.714122
2014-10-17,134.968192,82.063466,96.46309,120.996518,93.502029,108.612734,22.915835,41.889597,65.690971,89.142374,24.159038,175.248492,88.879213,30.731341,178.204334,96.674711,55.472073,88.69397,52.782853,42.772196,86.442651,27.125325,81.397883,91.711609,87.186549,99.887724,46.977627,51.218118,72.788988,82.777896
2014-10-20,135.164664,83.484522,98.527268,122.047039,92.498636,108.311567,22.600434,42.290128,66.504992,89.689677,24.363446,176.169751,90.464936,30.927208,165.527896,97.164451,55.896504,89.229792,52.812165,43.21335,88.148105,27.222793,82.287427,91.672263,87.542494,99.838537,47.37831,51.678088,73.810589,84.44668
2014-10-21,138.435714,85.104324,101.20378,124.805891,94.328345,111.808934,23.172098,39.74041,67.495557,91.527065,24.772262,178.48777,92.779497,31.935917,159.781886,98.300652,57.179665,88.664744,53.867433,43.99762,89.873386,27.563931,82.70776,92.695217,89.925339,100.330449,47.583536,53.035615,74.675017,86.441332
2014-10-22,136.490762,83.434832,101.717351,119.239103,93.029842,110.750012,22.925691,39.681795,67.32883,91.018848,24.519185,175.169242,91.932465,31.602945,158.372302,99.143006,56.705883,88.596548,54.238728,43.507451,89.099985,27.583423,82.967805,94.013255,88.758632,99.543386,47.212175,52.441385,74.684842,86.006852
2014-10-23,142.482806,85.074513,103.534618,119.808546,97.653296,112.877581,23.231235,39.916253,67.26998,91.976636,24.762528,178.368902,93.370455,32.014261,158.754063,100.524069,57.307982,88.674481,55.33308,44.134867,89.605673,27.875828,81.98279,95.183744,89.638612,101.511036,47.12422,53.276788,74.900951,86.885682
2014-10-24,145.960146,85.859572,103.919798,120.014722,97.820533,112.605564,23.438218,40.082325,67.672093,92.348019,24.9572,181.628011,93.557585,32.494134,158.656184,101.013809,57.979175,89.307733,56.290636,45.223044,90.131189,28.372915,83.883869,96.128014,90.607567,102.140683,47.66172,53.077882,75.028648,87.497903
2014-10-27,146.912979,86.088129,103.811157,119.896912,96.935189,111.74093,23.418505,39.818561,66.573645,91.585702,24.840397,182.18275,94.03035,32.513721,158.450614,101.934523,57.880468,89.638975,55.157202,45.007368,90.864928,28.29494,84.662024,97.249326,91.092045,102.504701,48.296947,53.060479,75.234932,87.339908
2014-10-28,148.386431,87.459502,105.421012,121.359785,99.512522,113.790778,23.724049,39.623183,66.642297,92.944192,25.190809,184.570119,95.133456,33.04256,160.14408,102.639751,58.857647,90.213767,54.570941,45.575967,91.668075,28.353421,85.174236,98.09523,91.596301,104.551051,48.824677,53.880965,74.99918,88.801336
2014-10-29,148.337313,87.787432,106.013596,120.839435,98.558318,113.800495,23.753618,40.013942,65.514435,92.445751,24.976668,184.332367,94.966021,33.218836,160.007038,103.393947,58.52205,90.340422,54.912928,45.703408,91.172304,28.743292,85.243187,97.790306,91.912696,104.137846,48.697634,53.371269,75.038473,88.406355
2014-10-30,149.408033,88.184932,105.658052,121.565962,98.528808,113.858782,23.733905,40.443782,66.357885,92.308925,24.986402,185.214008,96.049432,31.906538,160.878237,104.843581,58.620754,90.973666,55.997508,45.144615,92.213426,29.08443,85.637194,98.360801,92.822329,104.619918,48.766043,58.838676,75.097409,89.087698
2014-10-31,151.048474,89.387362,106.665444,122.636123,99.758451,116.530383,24.118299,40.912695,67.819208,94.517696,25.122673,188.205649,96.049432,33.306975,160.927168,105.568395,59.696636,91.314653,56.613077,46.026922,92.183681,29.191646,85.962243,99.14769,93.939603,105.269246,49.108087,60.027135,74.920594,90.233135
2014-11-03,150.586791,90.281734,108.048146,123.735729,98.587829,113.450757,24.226719,40.844312,67.5544,93.100569,25.015604,189.037756,94.640996,33.600777,160.88802,105.254961,60.091456,91.197743,57.570633,46.507286,92.659617,29.425568,86.070595,98.311617,93.791292,104.580572,49.244905,60.054485,74.930419,90.558995
2014-11-04,152.305819,90.808418,107.258029,123.549186,97.004048,112.080958,24.522406,40.854079,67.191525,92.377338,25.015604,188.483018,94.512959,33.826022,159.214136,106.391162,59.469615,92.035582,58.010328,46.634731,93.155389,29.51329,87.311716,99.472275,93.909942,105.151184,49.186271,60.41003,75.893084,89.216063
2014-11-05,152.934491,91.841914,107.514818,122.670296,97.791023,113.713064,24.788526,41.332763,68.466502,92.914873,25.132407,188.057049,94.335673,33.278927,158.401682,106.587055,60.357959,92.201199,58.205748,46.91903,93.879218,29.532953,87.666322,99.826375,94.720704,106.184203,49.196042,62.041053,76.325294,89.857907
2014-11-06,153.28812,91.007172,107.822309,123.025805,99.266594,115.150867,24.896946,41.313225,68.770541,94.0779,25.658028,189.206158,95.822905,33.338073,159.131007,106.773159,60.436921,92.220688,57.902846,47.742515,93.799893,29.532953,87.567822,100.239496,95.126081,106.823691,49.137404,62.180286,76.433348,90.845356
2014-11-07,153.779271,91.682918,108.129811,122.897422,100.102749,115.413174,24.965939,41.342531,69.054961,95.081969,25.706696,188.918888,96.177477,33.101495,159.732209,105.979775,60.673814,92.649344,57.981016,47.722908,92.986828,29.414978,87.794371,100.691954,92.555374,107.315603,49.704226,62.762083,77.376363,88.870457
2014-11-10,154.869626,91.822042,107.951265,123.085054,100.545418,114.558257,24.788526,41.410913,69.368802,94.776812,25.765097,189.998647,96.679788,32.786052,161.131724,106.587055,61.127855,92.659089,57.463155,47.928778,94.156848,29.690252,88.109576,101.301787,93.68253,107.236896,49.567408,62.210125,78.034514,88.653217
2014-11-11,154.329357,91.166167,108.814235,123.796073,100.860206,115.063436,24.788526,41.528141,69.447257,94.904787,25.677494,190.077898,96.660086,32.835342,160.944462,106.675212,60.575107,92.688315,58.010328,47.909171,94.077523,29.808226,88.32628,101.252611,94.611942,106.508867,49.459907,62.090779,77.612122,88.850712
2014-11-12,154.889261,90.97736,110.351723,124.299713,101.312713,114.295957,24.749102,41.723522,69.585486,93.890862,25.813767,188.393852,97.004806,32.904345,159.584363,106.518492,59.775601,92.873421,57.951704,47.820941,94.999658,29.906538,88.139133,101.370639,94.602053,106.973795,49.665134,62.763376,77.798755,88.771714
2014-11-13,155.547416,90.500359,111.909046,126.926524,99.463334,113.130163,25.310909,41.801676,69.654597,93.182109,25.71643,188.453301,97.507118,33.200069,160.441809,106.831925,59.449874,93.019557,58.176436,48.634624,95.307041,29.906538,87.272315,101.537858,94.819576,106.973795,50.0365,62.506792,81.472591,89.354306
2014-11-14,156.038567,90.10286,113.258065,127.252409,99.689584,114.051834,25.94171,41.743061,69.901424,93.605388,25.755363,188.195733,96.758576,33.466222,161.792058,105.940602,59.499225,93.730741,57.717199,48.605215,94.692282,29.827889,86.78966,100.750969,94.038475,106.291234,50.329682,61.988642,81.492234,89.66042
2014-11-17,155.881395,89.566237,113.069597,126.817896,100.043721,113.492949,26.089554,41.928671,69.57561,93.62508,25.90137,188.1462,96.551744,33.75209,161.792058,106.077729,59.597932,93.496928,58.098267,48.487571,95.247543,29.808226,86.523701,101.065723,95.383154,106.212102,50.231956,62.22779,82.091442,89.275315
2014-11-18,157.315546,90.013427,114.53765,129.029956,100.378188,113.21841,26.217686,42.524582,70.256855,93.388829,26.290718,187.85893,94.532662,34.215391,159.554797,106.596852,59.745987,93.925592,58.518419,48.083099,95.654079,30.073669,86.632054,101.164082,97.083777,107.626681,50.056046,62.21035,82.307551,89.146942
2014-11-19,156.856339,89.933925,113.744106,129.968101,99.650242,114.198911,26.20783,43.198648,70.34571,94.117274,26.203114,187.413159,95.241798,33.86052,159.101426,106.528289,59.81508,94.07172,58.274145,47.570107,96.130015,29.926201,87.400371,101.341132,95.768759,107.488191,49.342635,62.242736,83.486317,88.692716
2014-11-20,157.379752,90.053177,115.370864,130.056975,100.427369,115.022528,26.424667,43.227953,70.523425,94.323994,26.134979,187.967898,96.098681,35.437723,158.322828,105.960188,59.341298,94.149661,58.020101,48.043638,96.477061,29.926201,87.144266,101.764084,95.75887,107.646462,49.04945,62.693625,83.083575,87.784264
2014-11-21,158.169814,89.824613,115.529576,131.123503,104.716363,116.267768,26.493661,43.472179,71.234288,95.298536,26.27125,187.809397,96.797974,35.082852,158.598788,106.334814,59.667025,94.188631,58.293687,47.33334,96.596041,29.936033,87.272315,102.108345,95.620448,109.110505,49.068996,63.328858,83.152336,87.843509
2014-11-24,157.893295,90.470548,117.672131,132.930675,104.234346,115.297066,26.641506,43.247492,71.234288,94.225557,26.280984,188.284899,96.916167,35.733447,159.811042,105.368668,60.170418,94.666002,57.893077,46.948597,97.121557,29.709913,86.78966,102.088676,95.808309,107.616787,48.375131,63.4285,83.889067,89.44318
2014-11-25,156.095903,90.828297,116.650449,133.128177,104.509784,113.885151,26.887913,43.403796,70.770252,93.300231,26.144713,187.086257,95.547128,35.802449,159.426668,105.191213,59.518967,94.500384,57.981016,46.830216,96.467144,29.955694,87.469322,101.734577,96.797043,110.505295,48.218767,64.086156,83.447024,90.499751
2014-11-26,156.342797,90.87798,118.039146,133.098552,104.067116,112.865429,27.035757,43.566098,70.562919,93.004919,26.154447,186.749454,96.226718,36.374186,159.613929,105.694004,59.55845,94.569187,58.381626,47.106441,96.972832,30.575061,87.548118,102.65917,97.004676,108.972015,48.90286,64.086156,83.476499,90.766359
2014-11-28,158.100677,91.841914,117.969712,132.683794,98.961637,106.747107,27.242738,44.097273,70.493807,89.12643,25.784565,187.236401,97.901088,36.719197,159.830757,106.719299,59.380781,95.149061,59.016742,47.165633,98.450228,30.624216,89.074894,102.737853,97.518815,108.892876,49.440361,64.317827,85.991204,91.348958
2014-12-01,156.194667,91.563666,114.140878,130.738369,97.387696,109.55134,27.193457,43.821847,70.177869,90.908169,25.327082,187.027702,97.388925,36.640335,159.20984,106.502408,59.222853,94.136734,59.133992,47.964714,96.863762,30.73236,88.73014,102.728023,97.943971,108.507083,48.893086,64.30786,84.694558,91.536568
2014-12-02,158.604349,92.418288,113.704428,130.629741,97.889393,111.79668,27.420151,43.812012,70.780128,92.719446,25.356282,189.005312,97.141527,37.064208,160.323545,106.975624,60.288866,93.478231,59.388036,47.806871,97.2108,31.037127,89.705303,102.688677,98.7053,108.497188,47.993994,64.771209,84.871374,92.296908
2014-12-03,160.24371,90.679234,114.993935,130.323611,98.548479,111.492727,27.548284,43.084105,71.333018,93.467575,25.677494,189.760573,97.567058,36.896632,162.146865,106.196794,60.742907,93.861539,59.19262,47.431995,97.666909,31.214089,88.651337,103.465729,100.040165,109.793059,47.681266,65.167294,83.90334,91.941426
2014-12-04,160.24371,91.255608,114.557485,129.681726,98.046783,110.09061,27.37087,42.78901,71.451497,92.896636,25.395218,190.754344,97.923324,36.926204,161.683644,106.039053,60.58498,94.018797,59.524829,48.18175,98.21226,31.13544,89.222647,103.3772,98.918678,110.010687,47.671491,65.052705,83.725536,92.059923
2014-12-05,160.253595,92.070478,114.071444,130.560622,97.171278,108.708108,27.104751,42.818518,72.14261,92.35522,25.317348,194.232542,98.606167,37.13321,160.914896,106.975624,61.887882,94.65764,60.081779,47.767409,98.489891,31.450038,89.02564,103.475559,99.573706,110.089826,47.505356,65.603237,83.093348,92.58327
2014-12-08,158.930235,92.974782,111.492439,128.654692,93.698768,104.717471,26.838631,42.434893,71.757561,90.268316,25.00587,195.395252,99.387971,36.66991,159.525231,106.985478,61.858268,91.021122,60.462847,47.057115,96.893507,31.430375,89.39995,104.652209,99.166793,111.830848,47.788767,65.54096,83.202006,92.622769
2014-12-09,158.831487,92.776037,113.198552,128.042432,93.895508,104.923375,27.0259,41.352874,71.244164,89.953312,24.898799,195.663575,98.606167,36.364326,160.638936,106.52213,61.64112,89.792568,58.63567,46.948597,96.20934,31.410714,89.350697,103.841412,100.2585,113.749922,45.853759,65.800037,82.540177,91.773561
2014-12-10,156.273674,92.169851,111.046068,123.085054,91.505083,102.815298,26.483806,40.920063,70.325967,87.285623,24.597055,190.804035,97.913433,35.901023,158.194698,104.737719,59.894046,88.455901,58.606358,46.267898,96.834017,31.322233,88.651337,103.089946,98.343048,112.275992,45.130577,65.197186,81.967262,90.479997
2014-12-11,157.172355,92.547472,110.718738,121.830901,91.180463,102.864326,26.60208,40.851207,70.720884,87.807348,24.733326,192.334436,99.229627,36.177035,158.746633,105.210935,60.348087,89.40926,58.419306,46.534256,96.386536,31.115777,89.055197,103.396465,98.978231,112.81017,45.306487,65.545939,82.806886,91.75
2014-12-12,155.167582,90.430798,108.843999,119.263332,89.026126,100.383653,26.47395,40.241342,68.469822,85.247942,24.227173,187.643851,98.744714,35.713731,153.138707,102.953315,59.262336,89.065266,56.824443,46.317224,95.630795,30.427593,88.208083,102.002292,98.015541,110.940552,44.544213,63.96658,82.787126,91.489998
2014-12-15,154.900948,89.476803,107.356111,120.556994,88.288341,98.893295,26.296536,39.906899,68.390836,85.543261,23.935163,184.384268,99.011916,35.408147,150.852165,102.48996,58.393733,86.942321,56.066389,46.040995,94.894946,30.339112,87.863322,101.933071,97.52923,110.703143,44.387846,63.946654,82.915544,90.900002
2014-12-16,157.073607,87.688059,105.888058,122.69992,87.885014,99.716912,26.20783,39.729841,67.749092,85.060913,23.837826,182.168163,96.052934,35.053281,149.225972,101.306932,57.673189,87.197862,55.918715,44.551348,92.687392,30.152319,88.020928,101.923188,95.127473,112.008907,44.495346,63.127079,81.947502,90.169998
2014-12-17,158.604349,89.874303,108.526583,123.499813,88.288341,103.952674,26.424667,40.870881,69.368277,87.630158,24.003299,183.87745,97.913433,35.723591,149.73846,102.598405,58.995833,90.077594,56.735839,45.123532,93.97016,30.594724,89.340844,103.238264,98.392674,112.67168,45.384667,64.539531,83.202006,91.379997
2014-12-18,163.245943,92.587223,111.74042,124.102203,90.196749,106.903983,27.252594,41.697152,71.313275,89.736753,24.700898,190.416465,99.625479,36.492475,155.405518,105.299659,60.683683,92.062934,58.064891,46.879541,96.535697,31.430375,90.621367,104.760975,101.469305,115.698678,45.980805,65.805016,84.891135,92.610001
2014-12-19,163.423699,92.318915,110.877442,124.655222,90.21642,110.727937,27.37087,41.264344,72.359819,92.17803,25.172516,192.076061,100.872407,35.851736,156.223548,104.057481,61.127855,91.620657,58.655584,47.017653,94.30825,31.400883,90.67062,104.563223,101.71742,114.34345,45.951488,65.184734,84.120656,92.889999
2014-12-22,165.191464,93.034412,112.028079,126.620394,90.816486,109.845485,27.814402,41.657804,73.19903,91.872872,25.260942,193.228839,102.426117,36.679766,159.111291,105.230649,61.137724,92.279161,58.045201,47.33334,95.392143,31.54835,91.212374,105.116936,102.263277,115.876737,46.430351,65.817469,85.32576,94.199997
2014-12-23,164.796426,93.233158,111.631308,128.407811,91.977269,111.728045,27.843971,42.267673,74.235706,93.113195,25.427973,194.282234,102.683422,36.896632,159.899755,102.805435,61.670731,92.603501,56.322354,47.797007,95.431919,30.919154,91.892037,105.749753,102.074707,115.945982,46.586715,66.079039,85.602349,94.690002
2014-12-24,164.885319,93.491534,111.105588,129.602722,92.193687,111.257409,27.893252,42.238161,73.840781,92.315843,25.378847,194.669804,102.485492,36.906488,159.485815,103.111049,61.670731,92.220192,56.568475,47.491184,95.750125,30.889659,91.744283,105.522338,101.90599,115.649222,46.586715,66.66943,85.375153,94.419998
2014-12-26,164.194005,93.70022,113.069597,129.987856,92.695383,111.041697,27.942534,42.257835,74.176463,91.754743,25.329721,194.232542,102.673523,37.014921,159.998303,103.574404,61.739824,93.153891,56.883509,47.23469,96.287098,31.115777,92.059488,105.502558,101.776973,115.975657,46.7724,66.417826,85.849298,95.029999
2014-12-29,164.638425,93.680341,112.990248,130.639611,92.183848,111.110332,28.050952,42.159471,73.880275,91.616929,25.251118,194.967938,103.445429,36.650195,158.194698,103.840591,62.144513,93.409432,56.834286,46.810485,96.754464,30.860165,91.251776,105.749753,101.55863,115.599758,46.469443,66.121384,85.582589,95.5
2014-12-30,163.779226,93.680341,111.611465,130.185358,91.082085,110.904428,27.952391,42.061103,73.643315,91.567707,25.123388,194.490932,103.188125,36.236178,157.741342,103.870165,62.332054,92.632985,56.755529,46.38628,96.336813,30.850334,91.015374,105.72998,102.074707,114.946872,46.254445,65.902165,85.73076,94.699997
2014-12-31,162.278125,92.458038,109.488745,128.358432,90.039351,109.992562,27.420151,41.529932,73.001571,91.006606,24.828628,192.622638,103.880866,35.772878,158.125716,103.091335,61.769438,92.092418,55.908872,45.823962,95.610911,30.624216,89.725,104.662099,100.327972,113.759816,45.716941,65.316762,84.831862,94.190002
2015-01-02,162.021346,92.438159,108.447227,128.328807,90.383649,110.384764,27.400304,41.451238,72.774487,91.380678,24.622295,193.199027,102.356844,35.84188,159.722343,103.042039,62.077391,91.659972,56.302663,46.129782,94.497187,30.801178,89.084746,104.256704,100.020311,113.799386,45.892851,66.019247,84.851622,93.75
2015-01-05,158.367326,89.993547,105.392095,127.440041,85.612637,105.972511,26.85448,41.451238,70.809746,88.880334,24.170331,187.16683,100.209361,35.437723,157.209123,102.322366,60.150198,90.647644,57.139477,45.705581,92.975767,30.634048,88.661189,103.000952,98.372828,111.900093,45.511714,64.561957,84.604673,92.379997
2015-01-06,156.678568,88.075619,105.402016,125.938999,85.06176,105.923483,26.844556,41.766007,69.990278,88.407824,23.649587,183.380564,99.902572,34.777268,153.818756,101.819575,58.590565,90.814726,59.384101,45.034745,92.428848,30.889659,88.25733,102.081389,98.174331,110.317342,45.971034,64.14594,85.256615,91.889999
2015-01-07,157.814287,89.999197,106.879983,127.894294,86.379933,105.835241,27.092657,42.287347,71.392254,89.303621,23.659413,186.113435,103.326679,35.506725,152.813465,104.067334,58.679971,92.397104,60.654087,45.606926,94.338088,31.312402,88.720288,103.821639,99.17672,111.514299,45.67438,65.005374,87.518667,92.830002
2015-01-08,161.596696,91.274932,110.986554,130.155733,87.265277,108.257079,27.301063,42.798845,73.584079,90.790048,23.944348,189.084816,105.612709,36.167176,156.13485,104.885599,59.991255,92.741098,61.874845,46.948597,96.515804,31.95143,89.734852,105.977175,103.91076,113.413592,46.65333,65.87726,89.365847,93.790001
2015-01-09,159.611663,90.118792,111.105588,129.898967,86.222543,106.099973,27.578937,42.32669,72.567153,90.662072,23.610287,186.183006,103.801694,36.236178,156.814899,103.456106,58.948189,91.610827,61.589348,46.553987,95.451804,32.098899,88.897591,104.642327,102.938152,112.790381,46.238017,64.900744,88.259513,94.25
2015-01-12,158.742609,89.201859,108.367871,129.237328,85.474918,103.815405,27.836961,41.943065,73.465607,88.91971,23.561159,183.917209,103.33657,36.078458,154.183415,103.101196,58.441558,91.414261,61.333379,45.971938,95.322536,32.216873,88.572534,104.019392,101.776973,113.215744,46.554448,64.773695,88.921334,94.459999
2015-01-13,158.62409,88.932762,109.330041,129.533588,84.96339,102.168164,27.886582,41.93323,72.211721,88.59486,23.443256,183.778067,102.653734,35.979884,154.548073,103.278651,58.45149,91.237349,61.225086,45.735175,94.477303,31.892441,88.946844,104.1776,102.29305,113.10693,46.65333,64.963022,88.220001,95.190002
